accx,accy,accz,label
0.9105,0.1938,-0.1069,6
0.9123,0.0364,0.3447,6
1.0803,0.0509,0.5451,6
1.2249,0.1665,0.5515,6
1.2062,0.378,0.2785,6
1.1499,0.4987,-0.134,6
1.3248,0.0937,-0.165,6
1.3248,0.0937,-0.165,6
1.1663,0.0135,-0.0987,6
0.9179,0.1746,-0.1243,6
0.5862,0.0924,-0.2228,6
0.3817,-0.1369,-0.2114,6
0.2831,-0.1892,-0.2495,6
0.2577,0.0237,-0.311,6
0.2345,0.0816,-0.307,6
0.2949,-0.0119,-0.3705,6
0.2968,0.0453,-0.374,6
0.085,0.0466,-0.3378,6
0.5867,0.1972,-0.3741,6
0.5867,0.1972,-0.3741,6
0.4788,0.1374,-0.303,6
0.4781,0.1357,-0.2253,6
0.4839,0.1213,-0.1965,6
0.5246,0.0144,-0.1529,6
0.5918,0.102,-0.1903,6
0.6142,0.0583,-0.1235,6
0.6211,0.0445,-0.2094,6
0.6266,0.0419,-0.2163,6
0.5951,0.0614,-0.2127,6
0.554,0.0511,-0.2112,6
0.5412,0.1335,-0.2247,6
0.5412,0.1335,-0.2247,6
0.529,0.0997,-0.2232,6
0.5991,0.1047,-0.2424,6
0.5649,0.0802,-0.1827,6
0.6842,0.1212,-0.1755,6
0.6046,0.0915,-0.2216,6
0.6033,0.0832,-0.2125,6
0.5491,0.0578,-0.2092,6
0.4914,0.0383,-0.2351,6
0.4335,0.0351,-0.2767,6
0.4335,0.0351,-0.2767,6
0.4309,0.1079,-0.3126,6
0.4605,0.0557,-0.2877,6
0.4374,0.0064,-0.2773,6
0.4141,0.0301,-0.2511,6
0.378,0.0635,-0.2992,6
0.4391,0.1416,-0.2796,6
0.4897,0.1451,-0.297,6
0.5383,0.1184,-0.2875,6
0.6077,0.0566,-0.232,6
0.6,0.0433,-0.2199,6
0.5728,0.101,-0.2067,6
0.5366,0.0965,-0.2612,6
0.4937,-0.0068,-0.1968,6
0.5049,-0.0145,-0.2361,6
0.5049,-0.0145,-0.2361,6
0.4994,0.0427,-0.2817,6
0.5268,0.1311,-0.3331,6
0.506,0.184,-0.306,6
0.4649,0.0965,-0.2531,6
0.4833,0.1165,-0.2416,6
0.5234,0.0546,-0.2742,6
0.5445,0.0249,-0.2647,6
0.5101,0.0417,-0.2581,6
0.5166,0.0609,-0.2771,6
0.5093,0.0225,-0.2345,6
0.507,0.0678,-0.2826,6
0.5017,0.1151,-0.256,6
0.5515,0.0781,-0.2802,6
0.6001,0.0106,-0.2277,6
0.5721,0.0483,-0.2439,6
0.4995,0.1234,-0.2399,6
0.4868,0.0846,-0.2814,6
0.5076,0.1616,-0.2848,6
0.5074,0.1459,-0.2682,6
0.5074,0.1459,-0.2682,6
0.5249,0.0908,-0.2776,6
0.5387,0.035,-0.2535,6
0.4317,0.0415,-0.2669,6
0.4317,0.0415,-0.2669,6
0.4419,0.0036,-0.3183,6
0.4523,0.0525,-0.2836,6
0.4397,0.0633,-0.2705,6
0.5003,0.0579,-0.2862,6
0.5243,0.1003,-0.2587,6
0.5085,0.0869,-0.2838,6
0.5485,0.1197,-0.3139,6
0.4694,0.0788,-0.2154,6
0.4542,0.0889,-0.2576,6
0.5404,0.0888,-0.2694,6
0.5404,0.0888,-0.2694,6
0.5666,0.0788,-0.2763,6
0.514,0.1058,-0.2358,6
0.4711,0.0744,-0.2577,6
0.5028,0.0383,-0.2876,6
0.4794,0.0446,-0.2678,6
0.4509,0.0878,-0.2812,6
0.4791,0.0611,-0.2548,6
0.5129,0.0322,-0.2168,6
