accx,accy,accz,label
3.9503,-0.3617,-1.4461,1
4.1268,-0.0321,-0.6879,1
4.1268,-0.0321,-0.6879,1
3.5789,-0.5871,-0.7403,1
3.0475,-0.8553,-1.2111,1
4.3013,-2.3591,-0.5423,1
4.3013,-2.3591,-0.5423,1
4.9462,-2.8497,-0.2737,1
4.9626,-1.8861,-0.7391,1
5.2721,-0.4676,-1.5468,1
4.4983,0.6287,-1.9672,1
1.8356,0.5216,-3.9043,1
0.9535,-1.5775,-3.2048,1
0.3058,-3.6677,-1.8209,1
-1.0135,-6.0834,-1.0117,1
-3.8211,-5.8917,1.5579,1
-5.8117,-2.4587,4.83,1
-5.8117,-2.4587,4.83,1
-5.218,-1.6697,5.6642,1
-3.556,-1.0377,4.6008,1
0.5007,-0.515,-0.3927,1
1.0762,0.622,0.5575,1
-0.6811,1.0548,0.7334,1
-3.9818,0.5994,1.1561,1
-4.7191,0.9323,2.1453,1
-4.7766,2.1598,2.3429,1
-5.1908,2.3825,1.5088,1
-5.1908,2.3825,1.5088,1
-5.7503,1.983,1.1301,1
-6.0998,1.5707,0.7938,1
-2.9565,-0.6834,-2.0694,1
-2.9565,-0.6834,-2.0694,1
0.982,-2.535,-3.3955,1
5.1578,-3.6432,-3.5635,1
9.4253,-2.8124,-1.8949,1
10.5791,-0.6936,-3.8084,1
7.786,1.4028,-4.4491,1
2.4011,0.3372,-0.6182,1
-1.8622,-0.4702,2.7559,1
-2.6616,-2.4961,3.0478,1
-2.6228,-4.1925,2.4976,1
-3.5194,-5.9359,-1.2547,1
-3.5194,-5.9359,-1.2547,1
-2.1473,-1.3356,-1.9411,1
-2.2223,1.1065,-2.4836,1
-3.4161,0.8458,-1.1016,1
-4.9967,-0.2688,1.0475,1
-4.7477,-0.6905,1.5727,1
-2.8501,-1.439,2.94,1
-2.1185,-1.4925,4.2038,1
-2.1067,-0.6235,3.5423,1
0.3454,0.1507,1.9877,1
0.3454,0.1507,1.9877,1
2.1186,-0.1257,1.27,1
2.779,0.2515,0.6968,1
1.613,1.1117,-1.3391,1
1.613,1.1117,-1.3391,1
1.1667,0.7463,-1.974,1
0.5947,-0.3488,-2.678,1
0.4772,-0.279,-2.5047,1
0.2795,0.5622,-1.1263,1
0.7977,0.3252,-0.2692,1
1.327,-0.0287,-0.654,1
2.9869,-0.3037,-1.859,1
4.4246,-0.2709,-1.3428,1
5.1425,0.0241,-0.3679,1
5.1433,-0.6757,-0.1361,1
5.1433,-0.6757,-0.1361,1
3.6672,-1.0211,-1.1776,1
3.1237,-1.0933,-1.6965,1
3.1589,-1.3421,-1.2027,1
4.1665,-2.5033,-0.4341,1
3.9306,-1.204,-0.7282,1
4.3697,-0.2617,-1.3605,1
4.633,-0.2569,-1.3677,1
2.8159,1.0469,-2.3689,1
1.4463,-0.2396,-4.0307,1
1.3465,-0.7148,-3.8205,1
0.7659,-2.4216,-2.3457,1
-0.5596,-4.7864,-1.1009,1
-2.6166,-5.7097,0.4856,1
-5.0865,-4.2234,3.4459,1
-5.6426,-3.1517,4.888,1
-5.2902,-2.866,4.8567,1
-2.8016,-2.069,1.7485,1
0.6164,-0.2733,-0.8041,1
0.1295,0.4994,0.8309,1
-1.5108,1.1566,1.3166,1
-4.222,0.668,2.2527,1
-4.7226,1.0828,2.4985,1
-5.1576,1.8952,2.1022,1
-5.1576,1.8952,2.1022,1
-5.5187,2.1436,1.81,1
-5.8193,2.1687,1.2922,1
-5.9133,1.7765,0.5169,1
-4.6306,0.1223,-1.1215,1
-1.2219,-1.814,-2.4358,1
4.8809,-3.4917,-3.082,1
9.2295,-3.1291,-1.9301,1
9.8083,-1.0775,-1.6691,1
9.4307,2.3769,-4.8746,1
8.2774,2.3207,-4.2776,1
3.2032,-0.0188,-0.3485,1
-0.998,-3.8507,2.786,1
-4.5805,-4.6468,0.5787,1
-5.419,-4.497,-0.6743,1
-8.6113,-3.5162,-5.9066,1
-4.287,-0.5145,0.311,1
-3.0816,0.2648,1.3526,1
-1.9705,-0.3412,1.8827,1
-1.701,0.1085,2.1158,1
-2.0039,0.2951,2.2767,1
-1.6166,0.3357,2.7908,1
-1.303,-0.2174,2.8271,1
-0.4694,-0.2576,2.1479,1
0.6777,0.0882,1.429,1
1.0446,0.0323,1.2734,1
2.0051,-0.0916,0.9375,1
2.3466,0.1727,0.6242,1
1.5986,0.5948,-0.1826,1
0.7813,0.0267,-1.3029,1
0.6155,-0.24,-1.8448,1
0.4835,0.0156,-2.3748,1
0.5015,0.2883,-2.3175,1
1.2966,0.5165,-0.3356,1
1.943,0.3299,0.6708,1
1.943,0.3299,0.6708,1
2.417,0.379,-0.4227,1
3.2738,-0.1343,-1.5472,1
4.1163,-0.5115,-2.4377,1
4.0376,0.089,-1.23,1
3.5013,-0.601,-0.4655,1
2.9094,-1.0746,-0.4169,1
2.3349,-1.2877,-0.9029,1
2.5995,-1.508,-0.9631,1
4.2161,-2.6607,-0.1937,1
4.1157,-1.4865,-0.3397,1
4.6291,-0.334,-0.8724,1
4.9751,0.5209,-1.2738,1
3.4071,1.5632,-2.7246,1
1.564,0.4974,-5.0997,1
1.4615,0.0243,-4.7891,1
1.091,-1.4697,-2.36,1
0.1994,-3.7495,0.0696,1
-1.2272,-5.4348,1.235,1
-4.1948,-5.3266,3.5107,1
