accx,accy,accz,label
-0.6223,-0.1268,-0.6237,3
-0.6597,-0.9635,-0.4068,3
-0.6936,-1.5828,-0.2116,3
-0.8105,-1.7165,-0.0448,3
-0.8233,-1.2921,0.046,3
-0.9125,-0.9204,-0.0135,3
-1.0183,-1.2833,0.1569,3
-0.989,-1.3191,0.1818,3
-0.89,-2.3228,-0.0446,3
-0.4041,-2.1124,-0.1513,3
0.2713,-1.067,-0.3927,3
0.577,1.048,-0.8272,3
0.577,1.048,-0.8272,3
0.6049,1.7952,-0.7618,3
0.6705,2.4791,-0.6662,3
0.38,1.5087,-0.6015,3
0.2684,0.6246,-0.3311,3
0.3669,0.2181,-0.3118,3
0.5186,-0.1167,-0.0971,3
0.7793,-0.1848,0.103,3
1.1201,0.9354,0.3888,3
1.1201,0.9354,0.3888,3
1.1072,1.1595,0.519,3
1.0632,1.3385,0.5537,3
0.9982,1.3764,0.5401,3
1.0679,1.1385,0.4397,3
1.0151,1.0504,0.3053,3
1.0302,1.0821,0.2201,3
0.9683,0.9706,-0.0057,3
0.9683,0.9706,-0.0057,3
0.8998,0.8453,0.0094,3
0.783,0.6336,0.0907,3
0.6404,0.4192,0.1287,3
0.324,-0.1774,0.2848,3
0.0364,-1.5402,0.4998,3
-0.1082,-2.2673,0.7747,3
-0.1175,-2.4595,0.7286,3
-0.058,-2.6413,0.6252,3
0.3077,-2.3267,0.6268,3
0.6437,-1.0729,0.3238,3
0.6622,-0.6679,0.3168,3
0.5788,0.5963,-0.1597,3
0.5845,0.8559,-0.1529,3
0.5124,1.1314,-0.333,3
0.3914,0.7951,-0.319,3
0.2203,-0.4858,-0.1294,3
0.1989,-0.7104,-0.0914,3
0.4712,-0.5013,0.3181,3
0.3022,-0.0528,0.1581,3
0.526,1.1387,-0.0652,3
0.6204,1.3288,-0.1275,3
0.5837,1.3523,-0.1599,3
0.5954,1.4111,-0.3007,3
0.5274,1.2541,-0.3503,3
0.4429,1.152,-0.3533,3
0.3221,1.1777,-0.4266,3
0.314,1.2672,-0.4281,3
0.283,1.499,-0.4534,3
0.1577,1.5626,-0.5096,3
0.1723,1.7036,-0.5597,3
0.115,2.0134,-0.6316,3
0.1126,2.0246,-0.6479,3
0.0471,1.9763,-0.6706,3
-0.1153,1.7348,-0.6736,3
-0.225,1.1008,-0.5942,3
-0.3362,0.72,-0.4126,3
-0.386,0.6875,-0.4834,3
-0.415,0.3609,-0.5293,3
-0.474,0.2893,-0.3899,3
-0.5046,0.4885,-0.5152,3
-0.8034,0.1753,-0.4244,3
-0.9585,-0.5968,-0.2283,3
-1.0416,-1.4241,-0.168,3
-1.0319,-2.039,-0.1265,3
-0.9102,-2.169,-0.0958,3
-0.7964,-2.1598,0.1332,3
-0.7964,-2.1598,0.1332,3
-0.7637,-2.637,0.2387,3
-0.7088,-3.1432,0.4805,3
-0.6193,-2.7575,0.39,3
-0.4391,-1.602,0.1557,3
-0.3499,-1.0286,0.0101,3
-0.2919,0.4671,-0.2042,3
-0.2813,1.5042,-0.4118,3
-0.213,2.2895,-0.5081,3
-0.2484,2.5762,-0.47,3
-0.2484,2.5762,-0.47,3
-0.2603,2.4002,-0.2923,3
-0.2478,2.0644,0.0803,3
-0.0299,1.7981,0.169,3
-0.0299,1.7981,0.169,3
0.0603,1.9409,0.115,3
0.1407,2.3475,0.0545,3
0.1413,2.1711,0.2066,3
0.1989,1.7723,0.1493,3
0.1336,1.0733,0.2642,3
0.1006,0.4795,0.4803,3
0.0278,0.1625,0.5317,3
-0.1243,-0.1007,0.5285,3
-0.348,-1.3903,0.7747,3
-0.3432,-2.9804,1.0422,3
-0.2994,-3.187,1.056,3
-0.1708,-3.3724,1.0563,3
-0.0359,-3.3372,0.9251,3
-0.0113,-3.007,0.84,3
-0.0412,-2.3771,0.6912,3
-0.0189,-2.2861,0.5982,3
-0.1415,-2.4813,0.6596,3
-0.1079,-1.7318,0.5186,3
0.011,-0.534,-0.0749,3
0.0953,0.811,-0.4175,3
0.1723,1.3099,-0.5787,3
0.2196,2.0338,-0.6968,3
0.2196,2.0338,-0.6968,3
0.2203,2.4378,-0.6414,3
0.1935,2.6318,-0.5967,3
