accx,accy,accz,label
0.0377,0.0234,0.0115,5
0.0608,0.0521,0.0747,5
0.1203,0.0179,0.0909,5
0.1366,0.0081,0.0814,5
0.1366,0.0081,0.0814,5
0.2061,0.0706,0.1541,5
0.1948,0.1081,0.237,5
0.0998,0.0127,0.1203,5
0.1528,0.0468,0.2166,5
0.23,0.0711,0.1766,5
0.185,0.0744,0.1084,5
0.0628,0.0347,-0.0164,5
0.0313,-0.0012,-0.0841,5
0.0945,0.0303,-0.0607,5
0.0945,0.0303,-0.0607,5
0.1849,-0.0081,0.1841,5
0.1352,-0.071,0.1637,5
0.0858,-0.0387,0.1627,5
-0.0382,-0.0434,0.0726,5
-0.0471,-0.0404,0.1029,5
-0.0372,-0.0477,0.1672,5
0.1037,-0.085,0.3676,5
0.1307,-0.0418,0.3195,5
0.1127,0.0608,-0.0096,5
0.1251,0.1217,-0.0626,5
0.1607,0.1721,0.0119,5
0.2769,0.1405,0.205,5
0.3681,0.1434,0.3152,5
0.2309,0.1322,0.0943,5
0.2032,0.1144,0.0496,5
0.0696,0.0531,-0.0394,5
0.0504,0.0614,0.1929,5
0.012,0.0196,0.3745,5
-0.0129,-0.1028,0.3883,5
-0.0476,-0.0666,0.3723,5
-0.0801,-0.0982,0.2587,5
-0.0582,-0.0072,0.0235,5
-0.0021,0.0245,-0.1137,5
0.082,-0.0775,0.1004,5
0.082,-0.0775,0.1004,5
0.1158,-0.0577,0.1946,5
0.0801,-0.0602,0.1847,5
0.033,-0.0401,0.0426,5
0.1898,0.0719,-0.0022,5
0.2775,0.0651,0.009,5
0.2777,0.0173,0.1035,5
0.269,0.0226,0.0806,5
0.1831,0.0475,0.1423,5
0.1407,-0.0016,0.1714,5
0.1044,0.012,0.1818,5
0.1044,0.012,0.1818,5
0.1173,-0.0148,0.2477,5
0.0317,-0.0016,0.1491,5
0.0317,-0.0016,0.1491,5
0.0498,0.0361,0.1889,5
-0.0159,-0.0277,0.2076,5
0.0162,-0.04,0.1823,5
0.06,-0.0526,0.0408,5
0.0126,-0.0356,0.0032,5
0.0407,-0.0082,0.0297,5
-0.0143,-0.028,0.0274,5
0.0067,-0.0793,0.0873,5
0.0046,-0.1074,0.2578,5
0.0571,-0.0351,0.2492,5
0.0571,-0.0351,0.2492,5
0.1413,-0.0449,0.0349,5
0.1587,-0.0002,-0.1037,5
