accx,accy,accz,label
-6.4257,-3.6177,-1.3427,2
-7.4357,-6.3893,-0.7542,2
-7.0733,-6.8806,0.2154,2
-6.1243,-3.2956,0.7659,2
-5.675,-1.0496,1.3748,2
-5.605,1.3872,1.9022,2
-4.7368,3.1005,2.425,2
-3.1575,3.3351,3.9001,2
-3.1575,3.3351,3.9001,2
-2.6116,1.676,2.4441,2
-2.5431,1.4225,2.2316,2
-2.6767,0.8583,2.5515,2
-0.899,-0.5372,2.2262,2
0.8095,-1.4131,0.7264,2
1.0623,-1.6691,0.1556,2
1.6436,-2.4744,0.3535,2
2.9412,-4.2616,-2.0695,2
6.1289,-4.9422,-7.5022,2
6.1289,-4.9422,-7.5022,2
9.4787,-1.8416,-15.2092,2
8.2363,-0.435,-11.8391,2
6.9802,1.6243,-6.8651,2
5.53,1.5488,-4.0525,2
6.6449,-2.3379,3.874,2
6.9336,-3.8889,6.7357,2
5.8315,-7.2775,4.0123,2
5.5463,-6.3408,-0.3868,2
6.496,-4.1627,-3.4507,2
13.2397,-0.6287,-18.3148,2
13.2397,-0.6287,-18.3148,2
9.4006,-1.6143,-13.4114,2
0.5974,-12.6885,-0.6454,2
0.5974,-12.6885,-0.6454,2
-7.2994,-17.3191,5.5336,2
-8.208,-16.5733,7.3077,2
-8.1718,-12.5054,9.0585,2
-6.4861,-6.7609,4.3595,2
-3.9072,-1.2604,0.5025,2
-0.4898,2.7676,-14.7553,2
-4.4956,3.6553,-9.9505,2
-8.542,1.8636,-0.4273,2
-11.704,1.5688,5.3057,2
-13.1078,3.5317,1.9016,2
-12.5432,4.0248,0.7498,2
-11.0302,5.9398,-1.5091,2
-8.7322,7.2343,-2.84,2
-1.2452,4.6159,-1.8472,2
2.4642,2.4882,1.3119,2
1.5432,1.3282,1.1901,2
-1.757,-0.0314,1.6567,2
-3.3274,-3.7813,-1.1051,2
3.1847,-9.1305,-6.5379,2
0.3592,-19.2797,-1.4021,2
0.3592,-19.2797,-1.4021,2
-1.3488,-6.9819,-4.135,2
-2.5024,-3.5175,-3.4264,2
-3.9051,0.9159,-1.2711,2
-3.9051,0.9159,-1.2711,2
-1.2803,-1.9227,-0.269,2
-0.3367,-2.6701,-0.0213,2
0.337,-3.0135,-0.1445,2
0.7759,-1.9937,-0.8024,2
1.0722,0.2563,-1.0165,2
1.5636,1.9596,-1.0149,2
1.8528,2.1738,-0.9828,2
3.0244,0.953,0.5936,2
5.9498,-0.6629,0.586,2
9.0652,0.5313,2.4159,2
9.3341,0.7171,2.6242,2
8.1112,2.1314,1.2718,2
6.6845,3.5566,-0.8566,2
4.7554,3.0222,-3.9026,2
-0.5963,-3.2502,-9.5697,2
-1.8145,-2.7843,-8.8967,2
1.5589,-1.8165,-2.8459,2
6.006,-1.2954,2.7068,2
5.7605,-1.4147,1.9433,2
2.2851,-1.5256,-0.2846,2
2.2851,-1.5256,-0.2846,2
-0.1655,-2.5837,-1.0951,2
-1.0568,-3.64,-1.5619,2
-1.5208,-5.1905,-2.4938,2
1.3461,-8.0961,-6.1328,2
3.2371,-3.1099,-3.5766,2
3.715,-1.5855,-3.024,2
4.5757,-2.1915,-1.5166,2
4.1062,-2.8143,0.8578,2
3.765,-4.9985,4.1147,2
2.3351,-4.8446,4.9954,2
2.1505,-4.5979,4.7222,2
0.3659,-3.7361,3.0149,2
-2.8188,-1.6929,-2.8517,2
-2.8188,-1.6929,-2.8517,2
-3.2985,-0.679,-8.198,2
-4.4478,0.3576,-8.4456,2
-7.7097,2.8036,-6.304,2
-7.2821,4.2786,-1.6191,2
-4.9952,6.1342,2.5391,2
-6.2855,4.8684,1.4218,2
-6.2855,4.8684,1.4218,2
-8.2255,2.1135,-1.1807,2
-5.2493,2.331,-0.3945,2
-5.2493,2.331,-0.3945,2
-3.2436,1.1838,0.7396,2
-2.5178,0.2367,1.1802,2
0.1185,-1.6902,2.5763,2
3.7308,-7.0031,0.9466,2
3.9735,-14.5217,-3.1857,2
-0.1007,-3.628,-4.8576,2
-0.6273,-1.9501,-4.6043,2
-1.4305,1.1525,-3.9464,2
-1.3103,-0.5123,-2.8901,2
-0.9705,-3.406,-2.0245,2
-0.8368,-3.5703,-1.8866,2
-0.2634,-2.1329,-1.255,2
-0.1821,-1.1759,-0.9928,2
0.1231,0.8847,-0.153,2
0.8051,2.0412,0.2274,2
0.8051,2.0412,0.2274,2
1.4254,2.0725,0.7134,2
1.7471,1.3774,1.8566,2
5.5617,1.5243,6.3705,2
4.9269,2.7502,5.2139,2
4.9269,2.7502,5.2139,2
6.1631,2.861,5.3418,2
3.4834,3.483,2.0082,2
3.4834,3.483,2.0082,2
0.6771,-4.7298,-6.7498,2
0.971,-5.0854,-15.3005,2
1.7738,-3.8685,-8.6312,2
1.273,-1.0807,2.2403,2
2.6708,-1.59,1.1417,2
2.0743,-3.1579,-1.267,2
2.0743,-3.1579,-1.267,2
0.3892,-5.7702,-2.9928,2
-0.2618,-7.5686,-4.5329,2
3.2651,-3.6963,-7.2622,2
3.2651,-3.6963,-7.2622,2
4.9821,-0.9518,-3.3228,2
5.9061,-3.6324,-0.2388,2
3.7133,-4.5181,1.5271,2
3.2552,-4.5972,2.2043,2
-0.4318,-4.6352,4.2094,2
0.7471,-3.1413,6.0078,2
0.5203,-2.8264,5.9959,2
-1.1878,-2.2557,2.8851,2
-0.2589,-1.5094,-3.2507,2
-0.2589,-1.5094,-3.2507,2
-5.047,0.9935,-6.5189,2
-8.5639,1.7495,-4.78,2
-7.6644,3.3533,-0.4915,2
-6.2434,6.1109,2.2304,2
-6.2434,6.1109,2.2304,2
-6.9817,5.4343,1.3778,2
-7.2908,2.6391,-0.9651,2
-7.7284,0.6825,-2.2818,2
-6.3924,1.1347,-0.8234,2
-4.5655,1.1167,0.9402,2
-3.6573,0.1322,1.3028,2
-1.2409,-1.3376,1.9759,2
2.5233,-6.4997,0.1972,2
3.2749,-14.713,-5.7755,2
3.2749,-14.713,-5.7755,2
3.4235,-15.78,-8.0252,2
-0.3072,-4.2571,-3.7839,2
-1.6727,1.6404,-2.1755,2
-1.6727,1.6404,-2.1755,2
-1.1653,-0.1039,-1.4601,2
-0.6228,-0.4251,-0.8691,2
-0.4075,-0.2926,-0.6583,2
-0.4171,-0.4773,-0.3789,2
-0.2097,-0.4893,-0.0008,2
0.1253,-0.3359,0.2067,2
0.4337,-0.275,0.7218,2
0.5527,-0.2744,0.1742,2
0.9679,0.2132,-0.2227,2
4.3019,1.5357,3.6507,2
5.4077,1.5959,5.4393,2
5.9427,1.8652,6.6956,2
5.5515,2.4742,4.1721,2
6.5109,2.8968,3.2014,2
4.5423,1.5914,0.0971,2
1.2783,-3.2125,-6.4343,2
-0.4278,-3.7693,-19.2338,2
-2.0253,-3.7188,-22.0676,2
2.1136,-0.9309,6.4484,2
3.424,-0.8047,0.3209,2
3.424,-0.8047,0.3209,2
2.2649,-0.7049,-1.9046,2
0.9677,-1.0164,-0.1194,2
0.6012,-2.2512,-0.0013,2
0.3749,-5.2788,-3.11,2
0.285,-7.7267,-5.2747,2
0.6233,-7.4497,-5.3383,2
2.4724,-1.9498,-3.7989,2
3.9738,-1.0745,-2.9595,2
4.5042,-2.1146,-0.718,2
3.9767,-2.321,2.2098,2
4.0359,-2.71,3.0309,2
3.5605,-4.1363,3.3923,2
-1.1648,-5.6041,2.8332,2
-1.1648,-5.6041,2.8332,2
-3.5532,-2.7916,0.6436,2
-3.5532,-2.7916,0.6436,2
-4.6223,-1.4451,-3.8964,2
-4.1337,-0.2897,-5.6939,2
-6.6027,1.7748,-4.0254,2
-4.8637,4.6266,-0.0793,2
-4.8637,4.6266,-0.0793,2
-4.6362,5.327,1.1926,2
-6.0429,4.3003,0.079,2
-7.9678,1.9861,-1.6212,2
-8.061,1.9154,-1.5559,2
-6.2454,1.8791,-0.7623,2
-5.5909,1.7685,-0.4831,2
-3.7364,1.0402,0.3164,2
-1.2014,-2.4786,1.2997,2
1.1652,-5.5386,1.6993,2
1.1652,-5.5386,1.6993,2
1.5131,-7.971,-0.292,2
2.1109,-11.1763,-3.0668,2
-0.4561,-2.1583,-3.0202,2
-0.9107,-0.9913,-2.8409,2
-2.1219,1.6572,-2.4598,2
-2.3675,1.3539,-2.3199,2
-1.0244,-1.6852,-1.1709,2
-0.8964,-1.4804,-1.1105,2
-0.5289,-0.6752,-0.7499,2
-0.5289,-0.6752,-0.7499,2
-0.3983,-0.3366,-0.3387,2
0.2814,0.5045,0.2918,2
0.8958,0.5327,0.7117,2
0.9631,0.6723,0.8683,2
0.9048,0.8707,0.8789,2
2.0623,1.3763,1.663,2
4.7317,0.9753,5.265,2
4.627,1.1453,4.6352,2
4.4463,1.1763,3.9562,2
4.2673,2.0511,4.1868,2
4.2256,2.7358,2.2849,2
2.2438,0.283,1.8575,2
-4.1856,-3.6715,-24.8782,2
-4.1856,-3.6715,-24.8782,2
1.0035,-1.0266,-0.0961,2
2.2701,-0.093,4.052,2
1.947,-0.4323,-2.647,2
1.947,-0.4323,-2.647,2
0.0207,-1.337,-2.6018,2
-1.195,-1.1544,-0.2228,2
-1.6379,-1.2488,1.1647,2
-0.8889,-2.6168,-1.3935,2
0.3904,-6.9616,-3.4712,2
1.2655,-7.6749,-3.5539,2
2.6918,-6.554,-3.6916,2
3.9683,-3.2887,-2.9563,2
5.1323,-1.4821,-2.3661,2
5.1323,-1.4821,-2.3661,2
4.8416,-2.855,-1.1193,2
5.2675,-3.4837,0.335,2
1.0317,-4.28,2.345,2
1.0317,-4.28,2.345,2
-1.6075,-4.2336,2.1058,2
-2.5284,-4.2057,2.5984,2
-4.7572,-3.654,2.3615,2
-6.5316,-2.582,0.968,2
-7.1008,0.0878,-2.0605,2
-5.1175,2.8502,-6.8396,2
-5.3349,3.1341,-5.6928,2
-5.8322,3.7472,-2.1231,2
-4.9703,4.5749,0.912,2
-4.7078,4.8897,0.2898,2
-3.7738,2.9983,0.2109,2
-4.7276,2.2174,-0.27,2
-6.2829,1.84,0.714,2
-5.7299,3.0233,1.7551,2
-4.3573,2.9029,1.9239,2
-3.2383,-0.45,1.5874,2
-3.3177,-0.8484,1.0988,2
-3.8928,-1.4042,-0.2676,2
-0.0422,-2.5108,-1.096,2
-0.0422,-2.5108,-1.096,2
2.9625,-6.3374,0.3671,2
2.8807,-7.9305,-1.6135,2
1.2752,-5.5146,-3.4289,2
-1.6965,-1.9699,-1.4027,2
-1.6078,-1.7704,-1.4068,2
-0.9961,-0.7558,-1.3386,2
-0.4968,-0.4509,-0.7844,2
0.0448,-0.0787,-0.7386,2
0.188,1.6829,-0.2976,2
-1.0602,1.8798,-0.7243,2
-1.4956,0.4771,0.2611,2
-1.443,0.2783,0.2836,2
-1.2634,-0.6138,1.6329,2
0.7654,-1.2284,3.9694,2
3.8921,-0.5371,6.4596,2
3.9386,-0.0827,5.8475,2
2.3107,1.5304,5.3282,2
2.3107,1.5304,5.3282,2
3.2564,0.3241,3.8414,2
2.1452,-0.313,-0.9358,2
2.5887,-0.0118,-2.9653,2
2.6363,-0.1069,-3.1176,2
2.8136,-0.2377,-3.6088,2
2.7338,-0.1476,-4.7677,2
1.4631,-0.3634,-7.3287,2
1.4631,-0.3634,-7.3287,2
2.3461,-1.134,-1.1738,2
2.5132,-2.7018,0.2265,2
1.6572,-2.3037,0.2828,2
1.6572,-2.3037,0.2828,2
1.9577,-1.9708,-0.9069,2
