accx,accy,accz,label
0.7566,0.2098,0.1992,6
0.8825,0.1092,0.1673,6
0.6465,-0.0153,-0.0242,6
0.6977,0.0839,-0.1408,6
0.7687,0.075,0.3112,6
0.7687,0.075,0.3112,6
0.8638,0.0585,0.2508,6
1.0158,0.2293,0.0542,6
0.5942,0.2223,0.0674,6
0.5942,0.2223,0.0674,6
0.9278,0.3455,0.1195,6
1.0088,0.1416,0.3228,6
0.6493,-0.0009,0.2519,6
0.6357,-0.0247,0.0998,6
0.3505,-0.1122,0.3252,6
0.4871,0.0037,0.3239,6
0.7039,0.1656,0.1436,6
0.7306,0.1539,0.1093,6
0.8944,0.2995,-0.0225,6
0.7935,0.1282,0.0229,6
0.7935,0.1282,0.0229,6
0.6253,0.0328,0.3214,6
0.7077,-0.0303,0.3788,6
0.6663,-0.0313,0.5745,6
0.7873,0.0332,0.3903,6
0.7247,0.0758,0.2935,6
0.7015,0.0976,0.1405,6
0.7433,0.1326,-0.0255,6
0.6733,0.1542,-0.0809,6
0.7247,0.1868,-0.0336,6
0.7247,0.1868,-0.0336,6
0.7303,0.0925,0.2187,6
0.6806,0.1048,0.1253,6
0.552,0.0579,0.0572,6
0.5504,0.0939,0.0652,6
0.6425,0.1641,0.0312,6
0.5933,0.0448,0.1999,6
0.6054,0.1714,0.3469,6
0.7039,0.0859,0.4577,6
0.6475,0.1275,0.4561,6
0.7098,0.2199,0.3048,6
0.7539,0.1501,-0.0128,6
0.5431,0.026,0.1468,6
0.6748,0.0458,0.3009,6
0.71,-0.0754,0.6952,6
0.71,-0.0754,0.6952,6
0.7445,-0.096,0.6045,6
0.8276,0.0939,0.2349,6
0.8325,0.325,-0.1211,6
0.8325,0.3087,-0.2238,6
0.8113,0.1584,-0.1119,6
0.7848,0.0686,0.2031,6
0.8014,0.0355,0.3701,6
0.7173,-0.0372,0.3617,6
0.6818,0.0871,0.0767,6
0.7178,0.069,0.0533,6
0.674,0.1361,-0.0675,6
0.7507,0.198,-0.1063,6
0.7962,0.2578,-0.0641,6
0.8238,0.2309,0.1973,6
0.8333,0.1636,0.2344,6
0.7619,0.1381,0.2098,6
0.5791,0.0084,0.0979,6
0.4674,-0.0292,0.1371,6
0.594,0.0786,0.0077,6
0.5815,0.0792,-0.0722,6
0.4886,-0.0174,-0.1815,6
0.4965,-0.045,-0.0472,6
0.3888,0.0046,-0.0382,6
0.3888,0.0046,-0.0382,6
0.3807,0.0381,0.0299,6
0.5171,0.1548,0.0418,6
0.759,0.2868,0.0806,6
0.8262,0.2707,0.1625,6
0.7819,0.1079,0.5692,6
0.9218,0.0581,0.7439,6
0.963,0.0705,0.5871,6
0.9154,-0.0366,0.4559,6
0.9725,0.0517,0.4023,6
1.1061,0.1784,0.3423,6
1.1,0.1905,0.3044,6
1.0187,0.241,0.2534,6
1.0052,0.246,0.2521,6
0.9219,0.1429,0.253,6
0.741,0.1836,0.0132,6
0.6495,0.1688,-0.0206,6
0.54,0.1539,-0.0574,6
0.478,0.0351,0.0663,6
0.5339,-0.0068,0.1232,6
0.6557,0.0973,0.0456,6
0.6557,0.0973,0.0456,6
0.639,0.0966,-0.0167,6
0.6597,0.0557,-0.0573,6
0.7591,0.0815,-0.068,6
0.8124,0.1365,-0.0595,6
0.799,0.0864,0.0029,6
0.7823,0.0703,0.2639,6
0.8603,0.0077,0.3179,6
0.7323,0.0226,0.2626,6
0.6815,0.0997,0.2323,6
0.7336,0.1136,0.2318,6
0.7786,0.1745,0.2423,6
0.6633,0.2198,0.0944,6
0.474,0.1582,0.0464,6
0.4704,0.1632,0.1696,6
0.5209,0.1678,0.1604,6
0.6143,0.1704,0.1235,6
