accx,accy,accz,label
0.0555,0.0685,-0.0372,5
0.0194,0.0926,0.0362,5
-0.0294,0.0757,0.0685,5
-0.0337,0.0417,0.0795,5
-0.0678,0.0467,0.0614,5
-0.0877,0.0926,0.0002,5
-0.117,0.1014,-0.0687,5
-0.1135,0.1155,-0.0878,5
-0.0951,0.0585,-0.0661,5
-0.0531,0.0584,-0.0278,5
-0.0081,0.0393,-0.0297,5
0.0294,0.0442,-0.0272,5
-0.0619,0.1252,-0.0028,5
-0.1123,0.0872,-0.0216,5
-0.0814,0.0511,-0.006,5
0.0336,0.0559,-0.0555,5
0.0697,0.0269,-0.0144,5
0.0879,0.039,-0.0315,5
0.0879,0.039,-0.0315,5
0.0964,0.0721,-0.0735,5
0.0694,0.0872,-0.0611,5
-0.0488,0.1083,-0.0597,5
-0.108,0.1114,-0.0812,5
-0.0753,0.0824,-0.0475,5
0.0056,0.0034,-0.0389,5
0.0756,0.0444,0.0048,5
0.127,0.0606,0.0081,5
0.1251,0.0897,-0.0068,5
-0.0103,0.0658,0.0214,5
-0.0652,0.0779,0.0462,5
-0.2063,0.0968,0.0327,5
-0.1629,0.0365,-0.0444,5
0.0392,0.015,-0.12,5
0.0392,0.015,-0.12,5
0.1242,0.065,-0.127,5
0.153,0.0721,-0.1449,5
-0.0513,0.0293,-0.1311,5
-0.1831,0.0155,-0.1107,5
-0.3248,0.2048,-0.068,5
-0.3738,0.2029,-0.0952,5
-0.4158,-0.0302,-0.0212,5
-0.2015,-0.0134,-0.0218,5
0.0027,0.0534,0.0635,5
0.0494,0.0804,0.0527,5
0.1298,0.0325,0.0835,5
0.1623,0.0327,0.2022,5
0.1309,0.083,0.2625,5
0.046,0.2072,0.303,5
-0.0615,0.0734,0.3296,5
-0.1373,-0.0536,0.332,5
-0.1626,0.0403,0.2776,5
-0.1042,0.14,0.1069,5
0.0236,-0.0037,0.0382,5
0.0327,0.0363,-0.0321,5
0.0635,0.1178,-0.1531,5
0.0072,0.0643,-0.261,5
-0.1656,0.0689,-0.395,5
-0.1656,0.0689,-0.395,5
-0.2475,0.1069,-0.4044,5
-0.2205,0.0931,-0.4011,5
-0.0177,-0.0354,-0.2955,5
0.0347,0.082,-0.1724,5
0.0175,0.0606,-0.0248,5
0.0193,0.0208,0.0483,5
-0.0186,0.057,0.1463,5
-0.0028,0.1092,0.1672,5
-0.0347,0.0883,0.2009,5
0.0029,0.1572,0.2594,5
0.0029,0.1572,0.2594,5
0.0419,0.0522,0.2515,5
0.0935,0.0112,0.2108,5
0.1418,0.037,0.1349,5
0.1394,0.1038,0.0341,5
0.1067,0.0826,-0.0435,5
0.0456,0.0084,-0.073,5
0.0303,0.0411,-0.1936,5
-0.0279,0.118,-0.2533,5
-0.1731,0.06,-0.2781,5
-0.1731,0.06,-0.2781,5
-0.1962,0.0961,-0.2218,5
0.0238,-0.0034,-0.0701,5
0.0238,-0.0034,-0.0701,5
0.0605,0.0829,-0.0308,5
0.0923,0.1481,0.0253,5
-0.0428,0.1144,0.1639,5
-0.2454,0.1006,0.1573,5
-0.3267,0.0815,0.1357,5
-0.3242,0.0523,0.135,5
-0.2344,0.0231,0.1054,5
-0.1254,0.0348,0.1352,5
0.0184,0.1233,0.0484,5
0.0673,0.1061,-0.0133,5
0.0594,0.0821,-0.0477,5
0.015,-0.0191,-0.072,5
-0.041,-0.0111,-0.1181,5
-0.0652,0.0767,-0.1702,5
-0.043,0.1128,-0.1858,5
-0.0287,0.084,-0.1533,5
0.0109,0.0681,-0.1055,5
0.0133,0.1114,-0.0048,5
0.0198,0.0565,0.0419,5
0.0202,0.0757,0.1037,5
